MSW3_ID,Genus,Species,MSWFamilyLatin
3408,Crocidura,fuliginosa,Soricidae
3409,Crocidura,fulvastra,Soricidae
3410,Crocidura,fumosa,Soricidae
3411,Crocidura,fuscomurina,Soricidae
3412,Crocidura,hirta,Soricidae
3413,Crocidura,glassi,Soricidae
3414,Crocidura,hilliana,Soricidae
3415,Crocidura,goliath,Soricidae
3416,Crocidura,gracilipes,Soricidae
3417,Crocidura,grandiceps,Soricidae
3418,Crocidura,grandis,Soricidae
3419,Crocidura,grassei,Soricidae
3420,Crocidura,grayi,Soricidae
3421,Crocidura,greenwoodi,Soricidae
3422,Crocidura,harenna,Soricidae
3423,Crocidura,foetida,Soricidae
3424,Solisorex,pearsoni,Soricidae
3425,Suncus,lixus,Soricidae
3426,Suncus,hosei,Soricidae
3427,Suncus,fellowesgordoni,Soricidae
3428,Suncus,varilla,Soricidae
3429,Suncus,malayanus,Soricidae
3430,Suncus,megalura,Soricidae
3431,Suncus,mertensi,Soricidae
3432,Suncus,montanus,Soricidae
3433,Suncus,murinus,Soricidae
3434,Suncus,etruscus,Soricidae
3435,Suncus,stoliczkanus,Soricidae
3436,Suncus,infinitesimus,Soricidae
3437,Suncus,zeylanicus,Soricidae
3438,Suncus,remyi,Soricidae
3439,Suncus,aequatorius,Soricidae
3440,Suncus,dayi,Soricidae
3441,Suncus,ater,Soricidae
3442,Suncus,madagascariensis,Soricidae
3443,Diplomesodon,pulchellum,Soricidae
3444,Feroculus,feroculus,Soricidae
3445,Paracrocidura,graueri,Soricidae
3446,Paracrocidura,maxima,Soricidae
3447,Paracrocidura,schoutedeni,Soricidae
3448,Ruwenzorisorex,suncoides,Soricidae
3449,Scutisorex,somereni,Soricidae
3450,Sylvisorex,konganensis,Soricidae
3451,Sylvisorex,isabellae,Soricidae
3452,Sylvisorex,pluvialis,Soricidae
3453,Sylvisorex,oriundus,Soricidae
3454,Sylvisorex,ollula,Soricidae
3455,Sylvisorex,lunaris,Soricidae
3456,Sylvisorex,johnstoni,Soricidae
3457,Sylvisorex,vulcanorum,Soricidae
3458,Sylvisorex,granti,Soricidae
3459,Sylvisorex,camerunensis,Soricidae
3460,Sylvisorex,howelli,Soricidae
3461,Sylvisorex,morio,Soricidae
3462,Sorex,caecutiens,Soricidae
3463,Sorex,raddei,Soricidae
3464,Sorex,alpinus,Soricidae
3465,Sorex,minutus,Soricidae
3466,Sorex,maritimensis,Soricidae
3467,Sorex,kozlovi,Soricidae
3468,Sorex,isodon,Soricidae
3469,Sorex,hosonoi,Soricidae
3470,Sorex,granarius,Soricidae
3471,Sorex,gracillimus,Soricidae
3472,Sorex,daphaenodon,Soricidae
3473,Sorex,cylindricauda,Soricidae
3474,Sorex,cansulus,Soricidae
3475,Sorex,buchariensis,Soricidae
3476,Sorex,bedfordiae,Soricidae
3477,Sorex,antinorii,Soricidae
3478,Sorex,araneus,Soricidae
3479,Sorex,arcticus,Soricidae
3480,Sorex,arunchi,Soricidae
3481,Sorex,asper,Soricidae
3482,Sorex,averini,Soricidae
3483,Sorex,roboratus,Soricidae
3484,Sorex,coronatus,Soricidae
3485,Sorex,satunini,Soricidae
3486,Sorex,sinalis,Soricidae
3487,Sorex,tundrensis,Soricidae
3488,Sorex,shinto,Soricidae
3489,Sorex,unguiculatus,Soricidae
3490,Sorex,volnuchini,Soricidae
3491,Sorex,yukonicus,Soricidae
3492,Sorex,samniticus,Soricidae
3493,Sorex,excelsus,Soricidae
3494,Sorex,lyelli,Soricidae
3495,Sorex,jacksoni,Soricidae
3496,Sorex,hoyi,Soricidae
3497,Sorex,tenellus,Soricidae
3498,Sorex,haydeni,Soricidae
3499,Sorex,dispar,Soricidae
3500,Sorex,macrodon,Soricidae
3501,Sorex,leucogaster,Soricidae
3502,Sorex,cinereus,Soricidae
3503,Sorex,longirostris,Soricidae
3504,Sorex,vagrans,Soricidae
3505,Sorex,camtschatica,Soricidae
3506,Sorex,bendirii,Soricidae
3507,Sorex,veraepacis,Soricidae
3508,Sorex,bairdi,Soricidae
3509,Sorex,gaspensis,Soricidae
3510,Sorex,fumeus,Soricidae
3511,Sorex,alaskanus,Soricidae
3512,Sorex,ugyunak,Soricidae
3513,Sorex,palustris,Soricidae
3514,Sorex,pribilofensis,Soricidae
3515,Sorex,preblei,Soricidae
3516,Sorex,sonomae,Soricidae
3517,Sorex,portenkoi,Soricidae
3518,Sorex,pacificus,Soricidae
3519,Sorex,ornatus,Soricidae
3520,Sorex,orizabae,Soricidae
3521,Sorex,oreopolus,Soricidae
3522,Sorex,milleri,Soricidae
3523,Sorex,nanus,Soricidae
3524,Sorex,monticolus,Soricidae
3525,Sorex,neomexicanus,Soricidae
3526,Sorex,mirabilis,Soricidae
3527,Sorex,arizonae,Soricidae
3528,Sorex,saussurei,Soricidae
3529,Sorex,sclateri,Soricidae
3530,Sorex,ventralis,Soricidae
3531,Sorex,merriami,Soricidae
3532,Sorex,stizodon,Soricidae
3533,Sorex,emarginatus,Soricidae
3534,Sorex,trowbridgii,Soricidae
3535,Sorex,veraecrucis,Soricidae
3536,Sorex,minutissimus,Soricidae
3537,Sorex,planiceps,Soricidae
3538,Sorex,thibetanus,Soricidae
3539,Anourosorex,yamashinai,Soricidae
3540,Anourosorex,assamensis,Soricidae
3541,Anourosorex,schmidi,Soricidae
3542,Anourosorex,squamipes,Soricidae
3543,Blarinella,quadraticauda,Soricidae
3544,Blarinella,wardi,Soricidae
3545,Blarinella,griselda,Soricidae
3546,Blarina,brevicauda,Soricidae
3547,Blarina,hylophaga,Soricidae
3548,Blarina,carolinensis,Soricidae
3549,Blarina,peninsulae,Soricidae
3550,Cryptotis,peregrina,Soricidae
3551,Cryptotis,mexicana,Soricidae
3552,Cryptotis,montivaga,Soricidae
3553,Cryptotis,nelsoni,Soricidae
3554,Cryptotis,nigrescens,Soricidae
3555,Cryptotis,obscura,Soricidae
3556,Cryptotis,merriami,Soricidae
3557,Cryptotis,parva,Soricidae
3558,Cryptotis,medellinia,Soricidae
3559,Cryptotis,peruviensis,Soricidae
3560,Cryptotis,phillipsii,Soricidae
3561,Cryptotis,squamipes,Soricidae
3562,Cryptotis,tamensis,Soricidae
3563,Cryptotis,orophila,Soricidae
3564,Cryptotis,thomasi,Soricidae
3565,Cryptotis,mera,Soricidae
3566,Cryptotis,mayensis,Soricidae
3567,Cryptotis,magna,Soricidae
3568,Cryptotis,hondurensis,Soricidae
3569,Cryptotis,griseoventris,Soricidae
3570,Cryptotis,gracilis,Soricidae
3571,Cryptotis,goodwini,Soricidae
3572,Cryptotis,goldmani,Soricidae
3573,Cryptotis,equatoris,Soricidae
3574,Cryptotis,endersi,Soricidae
3575,Cryptotis,colombiana,Soricidae
3576,Cryptotis,brachyonyx,Soricidae
3577,Cryptotis,meridensis,Soricidae
3578,Cryptotis,alticola,Soricidae
3579,Cryptotis,tropicalis,Soricidae
3580,Chimarrogale,hantu,Soricidae
3581,Chimarrogale,himalayica,Soricidae
3582,Chimarrogale,phaeura,Soricidae
3583,Chimarrogale,platycephalus,Soricidae
3584,Chimarrogale,styani,Soricidae
3585,Chimarrogale,sumatrana,Soricidae
3586,Chodsigoa,parca,Soricidae
3587,Chodsigoa,sodalis,Soricidae
3588,Chodsigoa,smithii,Soricidae
3589,Chodsigoa,parva,Soricidae
3590,Chodsigoa,lamula,Soricidae
3591,Chodsigoa,hypsibia,Soricidae
3592,Chodsigoa,caovansunga,Soricidae
3593,Chodsigoa,salenskii,Soricidae
3594,Episoriculus,caudatus,Soricidae
3595,Episoriculus,fumidus,Soricidae
3596,Episoriculus,leucops,Soricidae
3597,Episoriculus,macrurus,Soricidae
3598,Nectogale,elegans,Soricidae
3599,Neomys,teres,Soricidae
3600,Neomys,fodiens,Soricidae
3601,Neomys,anomalus,Soricidae
3602,Nesiotites,hidalgo,Soricidae
3603,Nesiotites,similis,Soricidae
3604,Soriculus,nigrescens,Soricidae
3605,Megasorex,gigas,Soricidae
3606,Notiosorex,cockrumi,Soricidae
3607,Notiosorex,evotis,Soricidae
3608,Notiosorex,crawfordi,Soricidae
3609,Notiosorex,villai,Soricidae
3610,Congosorex,polli,Soricidae
3611,Congosorex,verheyeni,Soricidae
3612,Myosorex,longicaudatus,Soricidae
3613,Myosorex,kihaulei,Soricidae
3614,Myosorex,eisentrauti,Soricidae
3615,Myosorex,cafer,Soricidae
3616,Myosorex,blarina,Soricidae
3617,Myosorex,okuensis,Soricidae
3618,Myosorex,babaulti,Soricidae
3619,Myosorex,schalleri,Soricidae
3620,Myosorex,sclateri,Soricidae
3621,Myosorex,tenuis,Soricidae
3622,Myosorex,varius,Soricidae
3623,Myosorex,zinki,Soricidae
3624,Myosorex,geata,Soricidae
3625,Myosorex,rumpii,Soricidae
3626,Surdisorex,norae,Soricidae
3627,Surdisorex,polulus,Soricidae
3628,Condylura,cristata,Talpidae
3629,Parascalops,breweri,Talpidae
3630,Scalopus,aquaticus,Talpidae
3631,Scapanulus,oweni,Talpidae
3632,Scapanus,latimanus,Talpidae
3633,Scapanus,orarius,Talpidae
3634,Scapanus,townsendii,Talpidae
3635,Desmana,moschata,Talpidae
3636,Galemys,pyrenaicus,Talpidae
3637,Neurotrichus,gibbsii,Talpidae
3638,Scaptonyx,fusicaudus,Talpidae
3639,Euroscaptor,longirostris,Talpidae
3640,Euroscaptor,parvidens,Talpidae
3641,Euroscaptor,micrura,Talpidae
3642,Euroscaptor,grandis,Talpidae
3643,Euroscaptor,klossi,Talpidae
3644,Euroscaptor,mizura,Talpidae
3645,Mogera,imaizumii,Talpidae
3646,Mogera,insularis,Talpidae
3647,Mogera,tokudae,Talpidae
3648,Mogera,uchidai,Talpidae
3649,Mogera,wogura,Talpidae
3650,Parascaptor,leucura,Talpidae
3651,Scaptochirus,moschatus,Talpidae
3652,Talpa,altaica,Talpidae
3653,Talpa,stankovici,Talpidae
3654,Talpa,romana,Talpidae
3655,Talpa,occidentalis,Talpidae
3656,Talpa,levantis,Talpidae
3657,Talpa,davidiana,Talpidae
3658,Talpa,europaea,Talpidae
3659,Talpa,caeca,Talpidae
3660,Talpa,caucasica,Talpidae
3661,Dymecodon,pilirostris,Talpidae
3662,Urotrichus,talpoides,Talpidae
3663,Uropsilus,investigator,Talpidae
3664,Uropsilus,soricipes,Talpidae
3665,Uropsilus,andersoni,Talpidae
3666,Uropsilus,gracilis,Talpidae
3667,Acerodon,celebensis,Pteropodidae
3668,Acerodon,humilis,Pteropodidae
3669,Acerodon,jubatus,Pteropodidae
3670,Acerodon,leucotis,Pteropodidae
3671,Acerodon,mackloti,Pteropodidae
3672,Aethalops,aequalis,Pteropodidae
3673,Aethalops,alecto,Pteropodidae
3674,Alionycteris,paucidentata,Pteropodidae
3675,Aproteles,bulmerae,Pteropodidae
3676,Balionycteris,maculata,Pteropodidae
3677,Casinycteris,argynnis,Pteropodidae
3678,Chironax,melanocephalus,Pteropodidae
3679,Cynopterus,nusatenggara,Pteropodidae
3680,Cynopterus,sphinx,Pteropodidae
3681,Cynopterus,titthaecheilus,Pteropodidae
3682,Cynopterus,luzoniensis,Pteropodidae
3683,Cynopterus,brachyotis,Pteropodidae
3684,Cynopterus,horsfieldii,Pteropodidae
3685,Cynopterus,minutus,Pteropodidae
3686,Dobsonia,magna,Pteropodidae
3687,Dobsonia,viridis,Pteropodidae
3688,Dobsonia,praedatrix,Pteropodidae
3689,Dobsonia,peronii,Pteropodidae
3690,Dobsonia,pannietensis,Pteropodidae
3691,Dobsonia,anderseni,Pteropodidae
3692,Dobsonia,minor,Pteropodidae
3693,Dobsonia,inermis,Pteropodidae
3694,Dobsonia,exoleta,Pteropodidae
3695,Dobsonia,emersa,Pteropodidae
3696,Dobsonia,crenulata,Pteropodidae
3697,Dobsonia,chapmani,Pteropodidae
3698,Dobsonia,beauforti,Pteropodidae
3699,Dobsonia,moluccensis,Pteropodidae
3700,Dyacopterus,brooksi,Pteropodidae
3701,Dyacopterus,spadiceus,Pteropodidae
3702,Eidolon,dupreanum,Pteropodidae
3703,Eidolon,helvum,Pteropodidae
3704,Eonycteris,spelaea,Pteropodidae
3705,Eonycteris,robusta,Pteropodidae
3706,Eonycteris,major,Pteropodidae
3707,Epomophorus,angolensis,Pteropodidae
3708,Epomophorus,crypturus,Pteropodidae
3709,Epomophorus,gambianus,Pteropodidae
3710,Epomophorus,grandis,Pteropodidae
3711,Epomophorus,labiatus,Pteropodidae
3712,Epomophorus,minimus,Pteropodidae
3713,Epomophorus,minor,Pteropodidae
3714,Epomophorus,wahlbergi,Pteropodidae
3715,Epomops,dobsonii,Pteropodidae
3716,Epomops,franqueti,Pteropodidae
3717,Epomops,buettikoferi,Pteropodidae
3718,Pteropus,keyensis,Pteropodidae
3719,Pteropus,gilliardorum,Pteropodidae
3720,Pteropus,griseus,Pteropodidae
3721,Pteropus,howensis,Pteropodidae
3722,Pteropus,hypomelanus,Pteropodidae
3723,Pteropus,cognatus,Pteropodidae
3724,Pteropus,intermedius,Pteropodidae
3725,Pteropus,faunulus,Pteropodidae
3726,Pteropus,leucopterus,Pteropodidae
3727,Pteropus,livingstonii,Pteropodidae
3728,Pteropus,lombocensis,Pteropodidae
3729,Pteropus,loochoensis,Pteropodidae
3730,Pteropus,lylei,Pteropodidae
3731,Pteropus,macrotis,Pteropodidae
3732,Pteropus,insularis,Pteropodidae
3733,Pteropus,fundatus,Pteropodidae
3734,Pteropus,alecto,Pteropodidae
3735,Pteropus,dasymallus,Pteropodidae
3736,Pteropus,conspicillatus,Pteropodidae
3737,Pteropus,mahaganus,Pteropodidae
3738,Pteropus,temminckii,Pteropodidae
3739,Pteropus,chrysoproctus,Pteropodidae
3740,Pteropus,capistratus,Pteropodidae
3741,Pteropus,aldabrensis,Pteropodidae
3742,Pteropus,caniceps,Pteropodidae
3743,Pteropus,brunneus,Pteropodidae
3744,Pteropus,banakrisi,Pteropodidae
3745,Pteropus,aruensis,Pteropodidae
3746,Pteropus,anetianus,Pteropodidae
3747,Pteropus,giganteus,Pteropodidae
3748,Pteropus,pselaphon,Pteropodidae
3749,Pteropus,ualanus,Pteropodidae
3750,Pteropus,tuberculatus,Pteropodidae
3751,Pteropus,tonganus,Pteropodidae
3752,Pteropus,tokudae,Pteropodidae
3753,Pteropus,voeltzkowi,Pteropodidae
3754,Pteropus,admiralitatum,Pteropodidae
3755,Pteropus,subniger,Pteropodidae
3756,Pteropus,seychellensis,Pteropodidae
3757,Pteropus,scapulatus,Pteropodidae
3758,Pteropus,samoensis,Pteropodidae
3759,Pteropus,rufus,Pteropodidae
3760,Pteropus,rodricensis,Pteropodidae
3761,Pteropus,rennelli,Pteropodidae
3762,Pteropus,speciosus,Pteropodidae
3763,Pteropus,ornatus,Pteropodidae
3764,Pteropus,melanopogon,Pteropodidae
3765,Pteropus,melanotus,Pteropodidae
3766,Pteropus,molossinus,Pteropodidae
3767,Pteropus,neohibernicus,Pteropodidae
3768,Pteropus,niger,Pteropodidae
3769,Pteropus,rayneri,Pteropodidae
3770,Pteropus,ocularis,Pteropodidae
3771,Pteropus,pumilus,Pteropodidae
3772,Pteropus,pelewensis,Pteropodidae
3773,Pteropus,personatus,Pteropodidae
3774,Pteropus,pilosus,Pteropodidae
3775,Pteropus,pohlei,Pteropodidae
3776,Pteropus,poliocephalus,Pteropodidae
3777,Pteropus,mariannus,Pteropodidae
3778,Pteropus,nitendiensis,Pteropodidae
3779,Pteropus,woodfordi,Pteropodidae
3780,Pteropus,vampyrus,Pteropodidae
3781,Pteropus,vetulus,Pteropodidae
3782,Pteropus,yapensis,Pteropodidae
3783,Rousettus,spinalatus,Pteropodidae
3784,Rousettus,obliviosus,Pteropodidae
3785,Rousettus,linduensis,Pteropodidae
3786,Rousettus,leschenaultii,Pteropodidae
3787,Rousettus,celebensis,Pteropodidae
3788,Rousettus,amplexicaudatus,Pteropodidae
3789,Rousettus,aegyptiacus,Pteropodidae
3790,Rousettus,bidens,Pteropodidae
3791,Rousettus,lanosus,Pteropodidae
3792,Rousettus,madagascariensis,Pteropodidae
3793,Haplonycteris,fischeri,Pteropodidae
3794,Harpyionycteris,celebensis,Pteropodidae
3795,Harpyionycteris,whiteheadi,Pteropodidae
3796,Hypsignathus,monstrosus,Pteropodidae
3797,Latidens,salimalii,Pteropodidae
3798,Lissonycteris,angolensis,Pteropodidae
3799,Macroglossus,minimus,Pteropodidae
3800,Macroglossus,sobrinus,Pteropodidae
3801,Megaerops,kusnotoi,Pteropodidae
3802,Megaerops,niphanae,Pteropodidae
3803,Megaerops,wetmorei,Pteropodidae
3804,Megaerops,ecaudatus,Pteropodidae
3805,Megaloglossus,woermanni,Pteropodidae
3806,Melonycteris,melanops,Pteropodidae
3807,Melonycteris,woodfordi,Pteropodidae
3808,Melonycteris,fardoulisi,Pteropodidae
3809,Micropteropus,pusillus,Pteropodidae
3810,Micropteropus,intermedius,Pteropodidae
3811,Myonycteris,relicta,Pteropodidae
3812,Myonycteris,torquata,Pteropodidae
3813,Myonycteris,brachycephala,Pteropodidae
3814,Nanonycteris,veldkampii,Pteropodidae
3815,Neopteryx,frosti,Pteropodidae
3816,Notopteris,neocaledonica,Pteropodidae
3817,Notopteris,macdonaldi,Pteropodidae
3818,Nyctimene,malaitensis,Pteropodidae
3819,Nyctimene,masalai,Pteropodidae
3820,Nyctimene,minutus,Pteropodidae
3821,Nyctimene,rabori,Pteropodidae
3822,Nyctimene,sanctacrucis,Pteropodidae
3823,Nyctimene,draconilla,Pteropodidae
3824,Nyctimene,vizcaccia,Pteropodidae
3825,Nyctimene,robinsoni,Pteropodidae
3826,Nyctimene,keasti,Pteropodidae
3827,Nyctimene,cyclotis,Pteropodidae
3828,Nyctimene,certans,Pteropodidae
3829,Nyctimene,cephalotes,Pteropodidae
3830,Nyctimene,albiventer,Pteropodidae
3831,Nyctimene,aello,Pteropodidae
3832,Nyctimene,major,Pteropodidae
3833,Otopteropus,cartilagonodus,Pteropodidae
3834,Paranyctimene,raptor,Pteropodidae
3835,Paranyctimene,tenax,Pteropodidae
3836,Penthetor,lucasi,Pteropodidae
3837,Plerotes,anchietae,Pteropodidae
3838,Ptenochirus,jagori,Pteropodidae
3839,Ptenochirus,minor,Pteropodidae
3840,Pteralopex,taki,Pteropodidae
3841,Pteralopex,acrodonta,Pteropodidae
3842,Pteralopex,anceps,Pteropodidae
3843,Pteralopex,atrata,Pteropodidae
3844,Pteralopex,pulchra,Pteropodidae
3845,Scotonycteris,ophiodon,Pteropodidae
3846,Scotonycteris,zenkeri,Pteropodidae
3847,Sphaerias,blanfordi,Pteropodidae
3848,Styloctenium,wallacei,Pteropodidae
3849,Syconycteris,carolinae,Pteropodidae
3850,Syconycteris,hobbit,Pteropodidae
3851,Syconycteris,australis,Pteropodidae
3852,Thoopterus,nigrescens,Pteropodidae
3853,Rhinolophus,mitratus,Rhinolophidae
3854,Rhinolophus,pusillus,Rhinolophidae
3855,Rhinolophus,philippinensis,Rhinolophidae
3856,Rhinolophus,pearsonii,Rhinolophidae
3857,Rhinolophus,paradoxolophus,Rhinolophidae
3858,Rhinolophus,landeri,Rhinolophidae
3859,Rhinolophus,osgoodi,Rhinolophidae
3860,Rhinolophus,nereis,Rhinolophidae
3861,Rhinolophus,monoceros,Rhinolophidae
3862,Rhinolophus,maendeleo,Rhinolophidae
3863,Rhinolophus,mehelyi,Rhinolophidae
3864,Rhinolophus,megaphyllus,Rhinolophidae
3865,Rhinolophus,marshalli,Rhinolophidae
3866,Rhinolophus,malayanus,Rhinolophidae
3867,Rhinolophus,rex,Rhinolophidae
3868,Rhinolophus,ziama,Rhinolophidae
3869,Rhinolophus,siamensis,Rhinolophidae
3870,Rhinolophus,madurensis,Rhinolophidae
3871,Rhinolophus,montanus,Rhinolophidae
3872,Rhinolophus,simulator,Rhinolophidae
3873,Rhinolophus,virgo,Rhinolophidae
3874,Rhinolophus,yunanensis,Rhinolophidae
3875,Rhinolophus,trifoliatus,Rhinolophidae
3876,Rhinolophus,thomasi,Rhinolophidae
3877,Rhinolophus,swinnyi,Rhinolophidae
3878,Rhinolophus,subrufus,Rhinolophidae
3879,Rhinolophus,subbadius,Rhinolophidae
3880,Rhinolophus,shameli,Rhinolophidae
3881,Rhinolophus,sinicus,Rhinolophidae
3882,Rhinolophus,robinsoni,Rhinolophidae
3883,Rhinolophus,silvestris,Rhinolophidae
3884,Rhinolophus,imaizumii,Rhinolophidae
3885,Rhinolophus,shortridgei,Rhinolophidae
3886,Rhinolophus,sedulus,Rhinolophidae
3887,Rhinolophus,sakejiensis,Rhinolophidae
3888,Rhinolophus,ruwenzorii,Rhinolophidae
3889,Rhinolophus,rufus,Rhinolophidae
3890,Rhinolophus,rouxii,Rhinolophidae
3891,Rhinolophus,stheno,Rhinolophidae
3892,Rhinolophus,affinis,Rhinolophidae
3893,Rhinolophus,clivosus,Rhinolophidae
3894,Rhinolophus,capensis,Rhinolophidae
3895,Rhinolophus,inops,Rhinolophidae
3896,Rhinolophus,borneensis,Rhinolophidae
3897,Rhinolophus,bocharicus,Rhinolophidae
3898,Rhinolophus,blasii,Rhinolophidae
3899,Rhinolophus,beddomei,Rhinolophidae
3900,Rhinolophus,coelophyllus,Rhinolophidae
3901,Rhinolophus,alcyone,Rhinolophidae
3902,Rhinolophus,celebensis,Rhinolophidae
3903,Rhinolophus,adami,Rhinolophidae
3904,Rhinolophus,acuminatus,Rhinolophidae
3905,Rhinolophus,macrotis,Rhinolophidae
3906,Rhinolophus,maclaudi,Rhinolophidae
3907,Rhinolophus,luctus,Rhinolophidae
3908,Rhinolophus,lepidus,Rhinolophidae
3909,Rhinolophus,keyensis,Rhinolophidae
3910,Rhinolophus,arcuatus,Rhinolophidae
3911,Rhinolophus,ferrumequinum,Rhinolophidae
3912,Rhinolophus,hipposideros,Rhinolophidae
3913,Rhinolophus,hillorum,Rhinolophidae
3914,Rhinolophus,hilli,Rhinolophidae
3915,Rhinolophus,hildebrandtii,Rhinolophidae
3916,Rhinolophus,guineensis,Rhinolophidae
3917,Rhinolophus,canuti,Rhinolophidae
3918,Rhinolophus,formosae,Rhinolophidae
3919,Rhinolophus,cognatus,Rhinolophidae
3920,Rhinolophus,euryotis,Rhinolophidae
3921,Rhinolophus,euryale,Rhinolophidae
3922,Rhinolophus,eloquens,Rhinolophidae
3923,Rhinolophus,denti,Rhinolophidae
3924,Rhinolophus,deckenii,Rhinolophidae
3925,Rhinolophus,darlingi,Rhinolophidae
3926,Rhinolophus,creaghi,Rhinolophidae
3927,Rhinolophus,cornutus,Rhinolophidae
3928,Rhinolophus,convexus,Rhinolophidae
3929,Rhinolophus,fumigatus,Rhinolophidae
3930,Anthops,ornatus,Hipposideridae
3931,Asellia,patrizii,Hipposideridae
3932,Asellia,tridens,Hipposideridae
3933,Aselliscus,stoliczkanus,Hipposideridae
3934,Aselliscus,tricuspidatus,Hipposideridae
3935,Cloeotis,percivali,Hipposideridae
3936,Coelops,robinsoni,Hipposideridae
3937,Coelops,frithii,Hipposideridae
3938,Hipposideros,lankadiva,Hipposideridae
3939,Hipposideros,muscinus,Hipposideridae
3940,Hipposideros,megalotis,Hipposideridae
3941,Hipposideros,marisae,Hipposideridae
3942,Hipposideros,maggietaylorae,Hipposideridae
3943,Hipposideros,madurae,Hipposideridae
3944,Hipposideros,macrobullatus,Hipposideridae
3945,Hipposideros,lylei,Hipposideridae
3946,Hipposideros,larvatus,Hipposideridae
3947,Hipposideros,orbiculus,Hipposideridae
3948,Hipposideros,lamottei,Hipposideridae
3949,Hipposideros,jonesi,Hipposideridae
3950,Hipposideros,inornatus,Hipposideridae
3951,Hipposideros,inexpectatus,Hipposideridae
3952,Hipposideros,hypophyllus,Hipposideridae
3953,Hipposideros,halophyllus,Hipposideridae
3954,Hipposideros,grandis,Hipposideridae
3955,Hipposideros,gigas,Hipposideridae
3956,Hipposideros,galeritus,Hipposideridae
3957,Hipposideros,lekaguli,Hipposideridae
3958,Hipposideros,semoni,Hipposideridae
3959,Hipposideros,fulvus,Hipposideridae
3960,Hipposideros,dyacorum,Hipposideridae
3961,Hipposideros,wollastoni,Hipposideridae
3962,Hipposideros,vittatus,Hipposideridae
3963,Hipposideros,turpis,Hipposideridae
3964,Hipposideros,thomensis,Hipposideridae
3965,Hipposideros,sumbae,Hipposideridae
3966,Hipposideros,stenotis,Hipposideridae
3967,Hipposideros,nequam,Hipposideridae
3968,Hipposideros,sorenseni,Hipposideridae
3969,Hipposideros,obscurus,Hipposideridae
3970,Hipposideros,scutinares,Hipposideridae
3971,Hipposideros,ruber,Hipposideridae
3972,Hipposideros,rotalis,Hipposideridae
3973,Hipposideros,ridleyi,Hipposideridae
3974,Hipposideros,pygmaeus,Hipposideridae
3975,Hipposideros,pratti,Hipposideridae
3976,Hipposideros,pomona,Hipposideridae
3977,Hipposideros,pelingensis,Hipposideridae
3978,Hipposideros,papua,Hipposideridae
3979,Hipposideros,speoris,Hipposideridae
3980,Hipposideros,breviceps,Hipposideridae
3981,Hipposideros,cyclops,Hipposideridae
3982,Hipposideros,demissus,Hipposideridae
3983,Hipposideros,diadema,Hipposideridae
3984,Hipposideros,crumeniferus,Hipposideridae
